text,label
ลดแค่แป๊ปซี่อ่าา,1
แค่บุหรี่ไฟฟ้านี้นะจำคุก5ปี,1
ป่ะ เดวเลี้ยง,0
อุ่น,0
Hadalabo ก้ดีค่ะ,0
สู้ๆ 555,0
สนจัยนิสสันค่ะ,0
วึ้ยย,2
เขาเอาไว้จับบุหรี่ไฟฟ้า,1
ดูน่าสนุกดี แต่ก็ไม่กินไฮเนเก้น55,1
เฮ๊ย! น่าสน,0
มาาาา,0
มากมาย😙😙😙😙,0
M2ครับ,2
ฮอทพอท,2
โฮกาเดนคนเดียวสี่ อิเหี้ยยยยยยยยย,1
ดีแม็กมาแรง,0
การเมืองแม่ง สกปรกชิบหาย,1
หิววคับ,2
พรุ่งนี้เป็นไง,0
ไปๆๆๆ🤪,0
ต้องได้กินหมูกรอบ,0
เดอะมอลล์ท่าพระค่ะ,1
ให้น้องโท,2
ดีใจที่ชอบครับ,0
ลาก่อยบาบีก้อน;-; ว่าจาไปกิน,1
ด้วย ๆๆๆ,2
ของเค้าดีจริงๆกินแล้วเพี้ยน,1
งดสปาย กินนี้ พอค่ะ,1
พึ่งจองคัมรี่ไป เฮ้อ,1
จัดการไงละ,2
หิวอ่ะ 😂😂😂,0
รอสมัคร,2
ไปกินเรมเคกัน,0
วันศุกร์ไปรับเด็กจ้าไม่ว่าง,1
ไปกันๆ,0
จ้าาาาาา,2
สปายแม่งรสชาติอย่างกับน้ำล้างตีน,1
วันไหนดี อือิ,0
ไม่แดกหละบาย555,1
ผ่านโชว์ดีซีด้วย ไกลว่ะ,1
แจกันนน,0
มึงงง555,0
จะดีมั้ยยยยย,0
ยากๆๆๆกินๆๆๆๆ,0
ชีสสสสสสส,2
อร่อยมากค่ะ,0
วันว่างนะ,2
อีเหี้ยยยย ยิ่งชอบบาบีก้อนอยู่...,1
เจ้สู้ๆนะ,2
ทำไมอะ ไหนว่าทุกสาขา,1
รอๆ😂😂,2
ต้องไปแล้วอะ,0
หิวจริงแต่งด,1
ตัววววว,2
จัดไปดิ,2
ต้องโดน,0
ชอบ mg3 ครับ,0
ดีกับใจจจจจ ^^,0
เอาไงๆ5555,2
วันไหนว่ามา,0
หราาาาาาา,2
นั่นสินะ,2
Rip,1
ง้อ,2
5555. จัดไปๆ😏,0
นำเข้าค่ะ,0
ด้วย,2
อยากกินภูเก็ตมีปะ,0
อยากกิน ไปมั้ย,0
จริงอ่ะ,2
มาขอป้าให้หน่อยค่า,0
ยังไม่หายไข้เลยย,0
เชียงรายเจ้าค่ะ😂,0
น่าตบจิง ไอคนนี้ 😤 พาเสียตัง,1
ไม่เห็นน่ากินเลย,1
คนส่งของแย่มาก,1
เชี่ยม่ายยยย บาบิก้อนม่ายยย,1
น่าสมเพช,1
อีกมั้ย555,2
โนๆๆๆ,1
ไม่มีบัตรสมาชิก ต้องทำก่อน,1
แล้วบอสจะไม่กินแล้วหรอ5555,1
จัดเลยเห็นแล้ว,0
ไม่ไปละ,1
หิวบาบี้,2
ขอบคุณจ้า,0
สเมอนอฟ อีกแล้วว,1
หร่อยนะ,2
เข้งที่ 3,2
เมย่าก้ร่วมรายการ,0
ทำไมทำกะกูแบบนี้อะ,0
แม่จะชวนกินเอมเคไม่ได้นะแม่,1
มันน่า 🤪,2
กำลังจัยคับป๋า,0
จริงๆนะ,2
กินค่ะ 🙋🏻,0
ฟรีค่าา,2
น่ากินอ่ะคับ😋😋😋,0
299 ได้ตั้ง 4 น้ำ,0
เง้ออออ,1
ค่าชุดแพงกว่าส่วนลด 😅,1
คุ้มค่า,0
ไปๆๆๆอิอิ,0
ป๋าขาา,2
ขนลุกเลย นึกถึงบีกอน มะวาน,1
น้ำสิงห์รสชาติแดกไม่ได้จริงๆ,1
ถึงขั้นใส่ชุดไทย,1
แน่นอน😂😂,2
โซฟีสีฟ้ากลิ่นน้ำหอมแรงไป,1
ป่ะล่าา,0
ด่วน.,2
ไปกินกัน,0
น่าลองงอะอ้วนนน,0
พาไปหน่อยจ้าาาา,0
ตอแหลป่าว,1
โอ้ยย โปร,2
นะะะะะ,2
อันนี้อ่ะ,2
ตามใจ รำคาญ,1
ไป!,0
อีใจร้าย,1
ก็น่าไปนะ,2
หึหึหึหึ ไม่มีโชคไงงง!!!!!,1
อยากได้ 🤓,0
เมาเหี้ยๆ บาคาดี้2ช็อต5555555555,1
ไม่ !,0
งื้มม,2
เสียใจย,1
ยั่กกิลหรา,2
วันไหนดี,0
อือ,2
ดองเงินๆ,2
ขอบคุณคะ,0
เมนูไหนกะอร่อยยค่ะ,0
แกใช้ครับ มิสทีน,0
โห่แพง หมูทะเหอะ,1
แง่ๆ,2
หงส์ทองกินแล้วภาพมันจะตัด,1
ลดแค่แป๊ปซี่ กินเกือบพัน,1
เพื่อนไม่กินช้าง,1
กินจุ้งง,0
อะไรก็ชีส,2
ดูดีกว่ายาริสอยู่,1
ได้ๆ คับ,2
พนไปกินกันน,0
please!!!!,2
ลองมะะ,2
เย็นนี้,2
กินหลายทีก็ไม่หร่อยละอ่ะ,1
เบียร์ยูแม่ง,1
ไม่กล้ากินอ่ะ ผิดพลาดน่ากลัวว,1
พร้อมนิ,2
ครับ ฮ่าๆ,2
แพงจังทำเดร็กเองเถอะ555555555555,1
ไหนเงิน,2
เสียใจข่ะ,1
ฮอนด้า แอคคอร์ดตราท้ายแบกกุ้ง,1
หิวววว🤣,0
บ้านอันเดรียไม่มีบาบิก้อนอะ,1
เตร,2
ดีลนะกุ๊กๆ,2
ไปปปปปปปป,0
โอยอยากกินนนน,0
ใจเยนๆ,0
อยากกินเลยครับ,0
ฮิฮิ,2
ป่ะๆๆ,2
ถึง29เดือนนี้เองนะ,0
ตูดสวยกว่าแอคคอดชัดเจนเลย,1
แท๊กแลเผื่อสนใจ,0
เราอยากกิน,2
เบียร์ช้าง,2
แพ้ผ้าอนามัยอีกล่ะ คันตูด 555555,1
ใช้ปะ55555 ถูกดี,0
เอ็มเค. ไม่อิ่มนะราคานี้,1
ลองกินใส่ลีโอแล้วเมาเหี้ยๆ,1
✌️✌️✌️สู้ๆครับ,0
"5คนหมด2,000จิเปฺนลม",1
ว่าจะไม่กินอะไรแบบนี้แล้วนะ 😂,1
ต้องไปลอง,0
จัดมะ,2
ราคาคลล่ะเท่าไหร่,0
เด็กกกกก,2
แอร์เย็นไปไหน,1
เลี้ยงนะ555,0
ชีสสสสมันน้อยไปไหมอ่า,1
เคงับ,2
หิวจาง,2
วันหนายย,2
จร้าๆ,2
เบื่อยัง..อยากกิน ไม่แพง,1
จัดไปจ้ะ,0
😩😩😩😩😩,1
อะไรก็ได้,2
ไม่หิว,1
😋😋😋,0
อยากได้ anessa 🎉,0
อามือพี่ลั่นไปเอง โอะโอย,1
เหมือนกันเลยคะ เข้าapp ไม่ไดเลยคะ,1
อึหือ,2
น้องอยากกิน,0
อยากอ่ะ,0
รอกินหรือรอผล,0
เมื่อไหร่,2
จำกัดสาขาง่ะ,1
บัวไปกัน,0
เหลือ500นะ,2
น่าสนๆ😊😊,0
อยากกินจังยุ้น...,0
แดกบาบีก้อน แก้นกแม่งเง้ย,1
ไก่เค้าสดจริงค่ะ สดจริงๆ 😡😡😡,1
เอานัคเก็ต,2
กระจอกกว้ะ จับบุหรี่ไฟฟ้า,1
ไปจัดคะ,0
แอดมินเดอะเฟสช็อปแม่ง 55555,1
อร่อยค่ะ,0
วันไหนดีๆ,0
นิสสันเบียดโตโยต้าขึ้นอันดับ2โลก,1
อีกมุมค่ะ,2
กินมั้ย,1
เบียร์ช้างขวด120นี้แพงใหมตอบดิ,1
เสียอย่างนึงไม่มีกุ้ง น่าจะมีกุ้ง,1
ไปๆๆ 🤤,0
นี่ไทยแลนด์โอลี่,1
อยากไปจ่ะ,0
รอคำตอบด้วยคนค่ะ,1
ฮอนด้าไทยแม่งควายไม่นำเขามาขาย,1
